Fiscal Year,County,Is Charter,LEA Name,School Name,School Id,Mailing Address,Physical Address,Phoenix
2023,Maricopa,TRUE,Scottsdale Country Day School,Scottsdale Country Day School,91111,"10460 N 56TH ST , SCOTTSDALE, AZ 85253-1133","10460 N 56TH ST , SCOTTSDALE, AZ 85253-1133",FALSE
2023,Maricopa,TRUE,Scottsdale Preparatory Academy,Great Hearts Academies - Scottsdale Prep,89757,"4801 E WASHINGTON ST STE 250, PHOENIX, AZ 85034-2025","16537/16576 N. 92nd Street, Scottsdale, AZ 85260",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Anasazi Elementary,6009,"12121 N 124TH ST , SCOTTSDALE, AZ 85259-3473","12121 N 124TH ST , SCOTTSDALE, AZ 85259-3473",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Arcadia High School,5066,"4703 E INDIAN SCHOOL RD , PHOENIX, AZ 85018-5417","4703 E INDIAN SCHOOL RD , PHOENIX, AZ 85018-5417",TRUE
2023,Maricopa,FALSE,Scottsdale Unified District,Chaparral High School,5069,"6935 E GOLD DUST AVE , SCOTTSDALE, AZ 85253-1447","6935 E GOLD DUST AVE , SCOTTSDALE, AZ 85253-1447",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Cherokee Elementary School,5054,"8801 N 56TH ST , Paradise Valley, AZ 85253-2246","8801 N 56TH ST , Paradise Valley, AZ 85253-2246",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Cheyenne Traditional School,5059,"13636 N 100TH ST , SCOTTSDALE, AZ 85260-9050","13636 N 100TH ST , SCOTTSDALE, AZ 85260-9050",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Cochise Elementary School,5043,"9451 N 84TH ST , SCOTTSDALE, AZ 85258-1836","9451 N 84TH ST , SCOTTSDALE, AZ 85258-1836",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Cocopah Middle School,5065,"6615 E CHOLLA ST , SCOTTSDALE, AZ 85254-5039","6615 E CHOLLA ST , SCOTTSDALE, AZ 85254-5039",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Copper Ridge School,79639,"10101 E THOMPSON PEAK PKWY , SCOTTSDALE, AZ 85255-3300","10101 E THOMPSON PEAK PKWY , SCOTTSDALE, AZ 85255-3300",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Coronado High School,5067,"7501 E VIRGINIA AVE , SCOTTSDALE, AZ 85257-1522","7501 E VIRGINIA AVE , SCOTTSDALE, AZ 85257-1522",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Desert Canyon Elementary,6010,"10203 E MCDOWELL MOUNTAIN RANCH RD , SCOTTSDALE, AZ 85255-8600","10203 E MCDOWELL MOUNTAIN RANCH RD , SCOTTSDALE, AZ 85255-8600",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Desert Canyon Middle School,5061,"10203 E MCDOWELL MTN RANCH RD , SCOTTSDALE, AZ 85255-8600","10203 E MCDOWELL MTN RANCH RD , SCOTTSDALE, AZ 85255-8600",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Desert Mountain High School,5070,"12575 E. Via Linda, Scottsdale, AZ 85259","12575 E. Via Linda, Scottsdale, AZ 85259",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Echo Canyon K-8,5046,"4330 N 62ND ST , SCOTTSDALE, AZ 85251-1911","4330 N 62ND ST , SCOTTSDALE, AZ 85251-1911",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Hohokam Elementary School,5051,"8451 E OAK ST , SCOTTSDALE, AZ 85257-2963","8451 E OAK ST , SCOTTSDALE, AZ 85257-2963",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Hopi Elementary School,5049,"5110 E LAFAYETTE BLVD , PHOENIX, AZ 85018-4433","5110 E LAFAYETTE BLVD , PHOENIX, AZ 85018-4433",TRUE
2023,Maricopa,FALSE,Scottsdale Unified District,Ingleside Middle School,5062,"5402 E OSBORN RD , PHOENIX, AZ 85018-6107","5402 E OSBORN RD , PHOENIX, AZ 85018-6107",TRUE
2023,Maricopa,FALSE,Scottsdale Unified District,Kiva Elementary School,5045,"6911 E MCDONALD DR , Paradise Valley, AZ 85253-5342","6911 E MCDONALD DR , Paradise Valley, AZ 85253-5342",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Laguna Elementary School,5055,"10475 E LAKEVIEW DR , SCOTTSDALE, AZ 85258-4962","10475 E LAKEVIEW DR , SCOTTSDALE, AZ 85258-4962",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Mohave Middle School,5064,"8490 E JACKRABBIT RD , SCOTTSDALE, AZ 85250-6729","8490 E JACKRABBIT RD , SCOTTSDALE, AZ 85250-6729",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Mountainside Middle School,5063,"11256 N 128TH ST , SCOTTSDALE, AZ 85259-4412","11256 N 128TH ST , SCOTTSDALE, AZ 85259-4412",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Navajo Elementary School,5050,"4525 N GRANITE REEF RD , SCOTTSDALE, AZ 85251-1719","4525 N GRANITE REEF RD , SCOTTSDALE, AZ 85251-1719",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Pima Elementary School,5048,"8330 E OSBORN RD , SCOTTSDALE, AZ 85251-5904","8330 E OSBORN RD , SCOTTSDALE, AZ 85251-5904",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Pueblo Elementary School,5053,"6320 N 82ND ST , SCOTTSDALE, AZ 85250-5611","6320 N 82ND ST , SCOTTSDALE, AZ 85250-5611",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Redfield Elementary School,5057,"9181 E REDFIELD RD , SCOTTSDALE, AZ 85260-7557","9181 E REDFIELD RD , SCOTTSDALE, AZ 85260-7557",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Saguaro High School,5068,"6250 N 82ND ST , SCOTTSDALE, AZ 85250-5609","6250 N 82ND ST , SCOTTSDALE, AZ 85250-5609",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Scottsdale Online Learning,91286,"7601 E Oak St., Scottsdale, AZ 85257","7601 E Oak St., Scottsdale, AZ 85257",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Sequoya Elementary School,5056,"11808 N 64TH ST , SCOTTSDALE, AZ 85254-5010","11808 N 64TH ST , SCOTTSDALE, AZ 85254-5010",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Tavan Elementary School,5044,"4610 E OSBORN RD , PHOENIX, AZ 85018-6018","4610 E OSBORN RD , PHOENIX, AZ 85018-6018",TRUE
2023,Maricopa,FALSE,Scottsdale Unified District,Tonalea K-8,5047,"6720 E CONTINENTAL DR , SCOTTSDALE, AZ 85257-3226","6720 E CONTINENTAL DR , SCOTTSDALE, AZ 85257-3226",FALSE
2023,Maricopa,FALSE,Scottsdale Unified District,Yavapai Elementary School,5052,"701 N MILLER RD , SCOTTSDALE, AZ 85257-4610","701 N MILLER RD , SCOTTSDALE, AZ 85257-4610",FALSE
2023,Yavapai,TRUE,"Sedona Charter School, Inc.",Sedona Charter School,6132,"165 KACHINA DR , SEDONA, AZ 86336-4303","165 KACHINA DR , SEDONA, AZ 86336-4303",FALSE
2023,Yavapai,FALSE,Sedona-Oak Creek JUSD #9,Red Rock Academy,90826,"995 UPPER RED ROCK LOOP RD , SEDONA, AZ 86336-9701","995 UPPER RED ROCK LOOP RD , SEDONA, AZ 86336-9701",FALSE
2023,Yavapai,FALSE,Sedona-Oak Creek JUSD #9,Sedona Red Rock Junior/Senior High School,6085,"995 UPPER RED ROCK LOOP RD , SEDONA, AZ 86336-9701","995 UPPER RED ROCK LOOP RD , SEDONA, AZ 86336-9701",FALSE
2023,Yavapai,FALSE,Sedona-Oak Creek JUSD #9,West Sedona Elementary School,6083,"570 POSSE GROUND RD , SEDONA, AZ 86336-4708","570 POSSE GROUND RD , SEDONA, AZ 86336-4708",FALSE
2023,Maricopa,TRUE,Self Development Academy-Phoenix,Self Development Academy-Phoenix,92890,"1515 E INDIAN SCHOOL RD , PHOENIX, AZ 85014-4901","1515 E INDIAN SCHOOL RD , PHOENIX, AZ 85014-4901",TRUE
2023,Maricopa,TRUE,Self Development Charter School,Self Development Charter School,79104,"1709 N GREENFIELD RD , MESA, AZ 85205-3103","1709 N GREENFIELD RD , MESA, AZ 85205-3103",FALSE
2023,Maricopa,TRUE,Self Development Charter School,Self Development Online Academy,1001707,"1709 N GREENFIELD RD, MESA, AZ 85205-3103","1709 N GREENFIELD RD, MESA, AZ 85205-3103",FALSE
2023,Maricopa,TRUE,Self Development Eastmark Academy,Self Development Eastmark Academy,232786,"1709 N GREENFIELD RD , MESA, AZ 85205-3103","7930 E BASELINE RD, MESA, AZ 85209-5008",FALSE
2023,Maricopa,TRUE,Self Development Scottsdale Academy,Self Development Scottsdale Academy,905186,"1709 N GREENFIELD RD , MESA, AZ 85205-3103","16635 N 51ST AVE, GLENDALE, AZ 85306-1301",FALSE
2023,Yavapai,FALSE,Seligman Unified District,Seligman Elementary School,6104,"PO BOX 650 , SELIGMAN, AZ 86337-0650","500 N. Main Street, Seligman, AZ 86337",FALSE
2023,Yavapai,FALSE,Seligman Unified District,Seligman High School,6105,"PO BOX 650 , SELIGMAN, AZ 86337-0650","500 N. Main Street, Seligman, AZ 86337",FALSE
2023,Maricopa,FALSE,Sentinel Elementary District,Sentinel Elementary School,5188,"53802 W US HWY 80 # FRNT  FRNT , DATELAND, AZ 85333-5537","53802 Old U.S. Highway , Sentinel, AZ 85333",FALSE
2023,Navajo,TRUE,"Shonto Governing Board of Education, Inc.",Shonto Preparatory Technology High School,5653,"PO BOX 7900 , SHONTO, AZ 86054-7900","East Highway 160/98, Shonto, AZ 86054",FALSE
2023,Navajo,FALSE,Show Low Unified District ,Linden Elementary School,5628,"500 W OLD LINDEN RD , SHOW LOW, AZ 85901-4608","1009 SCHOOL HOUSE LN , SHOW LOW, AZ 85901",FALSE
2023,Navajo,FALSE,Show Low Unified District ,Nikolaus Homestead Elementary School,5627,"500 W OLD LINDEN RD, SHOW LOW, AZ 85901-4608","761 E MCNEIL, SHOW LOW, AZ 85901-5962",FALSE
2023,Navajo,FALSE,Show Low Unified District ,Show Low High School,5632,"500 W OLD LINDEN RD, SHOW LOW, AZ 85901-4608","1201 N. Cougar Lane, SHOW LOW, AZ 85901",FALSE
2023,Navajo,FALSE,Show Low Unified District ,Show Low Junior High School,5631,"500 W OLD LINDEN RD , SHOW LOW, AZ 85901-4608","761 E MCNEIL , SHOW LOW, AZ 85901-5962",FALSE
2023,Navajo,FALSE,Show Low Unified District ,Show Low Preschool,7673,"500 W OLD LINDEN RD , SHOW LOW, AZ 85901-4608","500 W OLD LINDEN RD , SHOW LOW, AZ 85901-4608",FALSE
2023,Navajo,FALSE,Show Low Unified District ,Whipple Ranch Elementary School,5626,"500 W OLD LINDEN RD , SHOW LOW, AZ 85901-4608","1350 N CENTRAL AVE , SHOW LOW, AZ 85901",FALSE
2023,Navajo,FALSE,Show Low Unified District ,White Mountain Institute,79646,"500 W OLD LINDEN RD, SHOW LOW, AZ 85901-4608","1201 N. Cougar Lane, SHOW LOW, AZ 85901",FALSE
2023,Navajo,FALSE,Show Low Unified District ,WMI ON LINE,91203,"500W. Old Linden Rd., Show Low, AZ 85901","500W. Old Linden Rd., Show Low, AZ 85901",FALSE
2023,Cochise,FALSE,Sierra Vista Unified District,Bella Vista Elementary School,4775,"3555 E FRY BLVD , SIERRA VISTA, AZ 85635-2972","801 N LENZNER AVE , SIERRA VISTA, AZ 85635-0905",FALSE
2023,Cochise,FALSE,Sierra Vista Unified District,Buena High School,4783,"3555 E FRY BLVD , SIERRA VISTA, AZ 85635-2972","5225 E BUENA SCHOOL BLVD , SIERRA VISTA, AZ 85635-2392",FALSE
2023,Cochise,FALSE,Sierra Vista Unified District,Carmichael Elementary Preschool,92297,"701 N CARMICHAEL AVE , SIERRA VISTA, AZ 85635-1160","701 N CARMICHAEL AVE , SIERRA VISTA, AZ 85635-1160",FALSE
2023,Cochise,FALSE,Sierra Vista Unified District,Carmichael Elementary School,4776,"701 N CARMICHAEL AVE , SIERRA VISTA, AZ 85635-1160","701 N CARMICHAEL AVE , SIERRA VISTA, AZ 85635-1160",FALSE
2023,Cochise,FALSE,Sierra Vista Unified District,Huachuca Mountain Elementary School,4777,"3228 SAINT ANDREWS DR , SIERRA VISTA, AZ 85650-6655","3228 SAINT ANDREWS DR , SIERRA VISTA, AZ 85650-6655",FALSE
2023,Cochise,FALSE,Sierra Vista Unified District,Joyce Clark Middle School,4781,"1045 S LENZNER AVE , SIERRA VISTA, AZ 85635-4880","1045 S LENZNER AVE , SIERRA VISTA, AZ 85635-4880",FALSE
2023,Cochise,FALSE,Sierra Vista Unified District,Pueblo Del Sol Elementary School,4778,"5130 PASEO LAS PALMAS , SIERRA VISTA, AZ 85635-3933","5130 PASEO LAS PALMAS , SIERRA VISTA, AZ 85635-3933",FALSE
2023,Cochise,FALSE,Sierra Vista Unified District,Sierra Vista Online,440989,"3555 E FRY BLVD , SIERRA VISTA, AZ 85635-2972","3555 E FRY BLVD , SIERRA VISTA, AZ 85635-2972",FALSE
2023,Cochise,FALSE,Sierra Vista Unified District,SVUSD AOI,1001827,"5225 E BUENA SCHOOL BLVD, SIERRA VISTA, AZ 85635-2392","5225 E BUENA SCHOOL BLVD, SIERRA VISTA, AZ 85635-2392",FALSE
2023,Cochise,FALSE,Sierra Vista Unified District,Town & Country Elementary School,4779,"1313 S LENZNER AVE , SIERRA VISTA, AZ 85635-4878","1313 S LENZNER AVE , SIERRA VISTA, AZ 85635-4878",FALSE
2023,Cochise,FALSE,Sierra Vista Unified District,Village Meadows Elementary School,4780,"905 EL CAMINO REAL , SIERRA VISTA, AZ 85635-5456","905 EL CAMINO REAL , SIERRA VISTA, AZ 85635-5456",FALSE
2023,Yavapai,FALSE,Skull Valley Elementary District,Skull Valley Elementary School,6113,"PO BOX 127 , SKULL VALLEY, AZ 86338-0127","3150 South Old Skull Valley Road , Skull Valley, AZ 86338",FALSE
2023,Maricopa,TRUE,"Skyline Gila River Schools, LLC",Skyline D5,89941,"17667 N 91ST AVE , PEORIA, AZ 85382-3019","Casa Blanca and Preschool Roads, Bapchule, AZ 85221",FALSE
2023,Maricopa,TRUE,"Skyline Schools, Inc.",Skyline Prep High School,79092,"2020 N Arizona Ave, Chandler, AZ 85225","7500 N 40th Street, Phoenix, AZ 85042",TRUE
2023,Yavapai,TRUE,"Skyview School, Inc.",Skyview School,6141,"125 S RUSH ST , PRESCOTT, AZ 86303-4432","125 S RUSH ST , PRESCOTT, AZ 86303-4432",FALSE
2023,Maricopa,TRUE,"SLAM Arizona, Inc.","SLAM Arizona, Inc.",1001860,"6630 SURREY ST, LAS VEGAS, NV 89119-3928","305 E Main Street, Mesa, AZ 85201",FALSE
2023,Navajo,FALSE,Snowflake Unified District,Highland Primary School,5619,"682 W SCHOOL BUS LN , SNOWFLAKE, AZ 85937-5262","361 West 7th South, Snowflake, AZ 85937",FALSE
2023,Navajo,FALSE,Snowflake Unified District,Snowflake High School,5618,"682 W SCHOOL BUS LN , SNOWFLAKE, AZ 85937-5262","190 South 2nd West, Snowflake, AZ 85937",FALSE
2023,Navajo,FALSE,Snowflake Unified District,Snowflake Intermediate School,5614,"682 W SCHOOL BUS LN , SNOWFLAKE, AZ 85937-5262","62 W 2ND ST S , SNOWFLAKE, AZ 85937",FALSE
2023,Navajo,FALSE,Snowflake Unified District,Snowflake Junior High School,5616,"682 W SCHOOL BUS LN , SNOWFLAKE, AZ 85937-5262","1380 S MAIN ST , SNOWFLAKE, AZ 85937",FALSE
2023,Navajo,FALSE,Snowflake Unified District,Snowflake Preschool,87577,"682 W SCHOOL BUS LN , SNOWFLAKE, AZ 85937-5262","682 W SCHOOL BUS LN , SNOWFLAKE, AZ 85937-5262",FALSE
2023,Navajo,FALSE,Snowflake Unified District,Taylor Elementary School,5615,"681 School Bus Lane, Snowflake, AZ 85937","29 South 300 East, Snowflake, AZ 85939",FALSE
2023,Navajo,FALSE,Snowflake Unified District,Taylor Intermediate School,5617,"682 W SCHOOL BUS LN , SNOWFLAKE, AZ 85937-5262","207 North 500 West, Taylor, AZ 85939",FALSE
2023,Graham,FALSE,Solomon Elementary District,Solomon Elementary School,4894,"PO BOX 167 , SOLOMON, AZ 85551-0167","2250 South Stevens Ave. , Solomon, AZ 85551",FALSE
2023,Maricopa,TRUE,"Somerset Academy Arizona, Inc.",Somerset Academy Skyway Campus,1000288,"14900 W VAN BUREN ST, GOODYEAR, AZ 85338-3002","14900 W VAN BUREN ST, GOODYEAR, AZ 85338-3002",FALSE
2023,Yuma,FALSE,Somerton Elementary District,Bravie T. Soto Elementary School,1001914,"343 N. Carlisle Avenue, Somerton, AZ 85350","1201 Main Street, Somerton, AZ 85350",FALSE
2023,Yuma,FALSE,Somerton Elementary District,Desert Sonora Elementary School,6166,"PO BOX 3200 , SOMERTON, AZ 85350-3200","301 N. carlisle Avenue , Somerton, AZ 85350",FALSE
2023,Yuma,FALSE,Somerton Elementary District,Encanto Learning Center,87330,"PO BOX 3200 , SOMERTON, AZ 85350-3200","400 N. Cesar Chavez Ave., Somerton, AZ 85350",FALSE
2023,Yuma,FALSE,Somerton Elementary District,Orange Grove Elementary School,6165,"PO BOX 3200 , SOMERTON, AZ 85350-3200","3525 W County 16 1/2 St, Somerton, AZ 85350",FALSE
2023,Yuma,FALSE,Somerton Elementary District,Somerton Middle School,6164,"1011 N. Somerton Ave. , Somerton, AZ 85350","1011 North Somerton Ave. , Somerton, AZ 85350",FALSE
2023,Yuma,FALSE,Somerton Elementary District,Somerton Virtual Learning Institute,1001814,"PO BOX 3200, SOMERTON, AZ 85350-3200","343 N Carlisle Avenue, Somerton, AZ 85350",FALSE
2023,Yuma,FALSE,Somerton Elementary District,Sun Valley Elementary School,1001915,"343 N. Carlisle Avenue, Somerton, AZ 85350","3667 E. San Luis Ln., San Luis, AZ 85349",FALSE
2023,Yuma,FALSE,Somerton Elementary District,Tierra Del Sol Elementary School,6167,"PO BOX 3200 , SOMERTON, AZ 85350-3200","1002 South Somerton Ave , Somerton, AZ 85350",FALSE
2023,Santa Cruz,FALSE,Sonoita Elementary District,Elgin Elementary School,5970,"23 ELGIN RD , ELGIN, AZ 85611-7312","23 UPPER ELGIN RD , ELGIN, AZ 85611",FALSE
2023,Maricopa,TRUE,South Phoenix Academy Inc.,South Phoenix Prep and Arts Academy,91109,"4039 E RAYMOND ST STE 3 , PHOENIX, AZ 85040-1946","4039 E RAYMOND ST STE 3 , PHOENIX, AZ 85040-1946",TRUE
2023,Maricopa,TRUE,"South Valley Academy, Inc.",South Valley Prep and Arts School,91122,"4039 E RAYMOND ST STE 3 , PHOENIX, AZ 85040-1946","4039 E RAYMOND ST STE 3 , PHOENIX, AZ 85040-1946",TRUE
2023,Pima,TRUE,"Southern Arizona Community Academy, Inc.",SACA Online,92518,"2470 N TUCSON BLVD , TUCSON, AZ 85716-2469","2470 N TUCSON BLVD , TUCSON, AZ 85716-2469",FALSE
2023,Pima,TRUE,"Southern Arizona Community Academy, Inc.",Southern Arizona Community Academy,79028,"2470 N TUCSON BLVD , TUCSON, AZ 85716-2469","2470 N TUCSON BLVD , TUCSON, AZ 85716-2469",FALSE
2023,Pima,TRUE,"Southgate Academy, Inc.",Southgate Academy,79091,"850 W VALENCIA RD , TUCSON, AZ 85706-7619","850 W VALENCIA RD , TUCSON, AZ 85706-7619",FALSE
2023,Pima,TRUE,"Southgate Academy, Inc.",Southgate Academy Online School,1001664,"7830 E WRIGHTSTOWN RD, TUCSON, AZ 85715-4339","850 W VALENCIA RD, TUCSON, AZ 85706-7619",FALSE
2023,Maricopa,TRUE,Southwest Leadership Academy,Southwest Leadership Academy,92044,"4301 W FILLMORE ST, PHOENIX, AZ 85043-2908","4301 W FILLMORE ST , PHOENIX, AZ 85043-2908",TRUE
2023,Yuma,FALSE,Southwest Technical Education District of Yuma (STEDY),STEDY- Antelope HS Satellite,92934,"899 E PLAZA CIR STE 1, YUMA, AZ 85365-2044","9168 South Avenue 36E, Wellton, AZ 85356",FALSE
2023,Yuma,FALSE,Southwest Technical Education District of Yuma (STEDY),STEDY- Arizona Western College,664373,"899 E PLAZA CIR STE 1, YUMA, AZ 85365-2044","2020 S 8TH AVE , YUMA, AZ 85364-6316",FALSE
2023,Yuma,FALSE,Southwest Technical Education District of Yuma (STEDY),STEDY- Aztec HS Satellite,1001382,"899 E PLAZA CIR STE 1, YUMA, AZ 85365-2044","2330 W 28TH ST, YUMA, AZ 85364-6954",FALSE
2023,Yuma,FALSE,Southwest Technical Education District of Yuma (STEDY),STEDY- Central Campus,947339,"899 E PLAZA CIR STE 1, YUMA, AZ 85365-2044","899 E PLAZA CIR STE 1, YUMA, AZ 85365-2044",FALSE
2023,Yuma,FALSE,Southwest Technical Education District of Yuma (STEDY),STEDY- Cibola High School Satellite,92935,"899 E PLAZA CIR STE 1, YUMA, AZ 85365-2044","4100 W 20TH ST , YUMA, AZ 85364-4800",FALSE
2023,Yuma,FALSE,Southwest Technical Education District of Yuma (STEDY),STEDY- Desert View Academy,350183,"3777 W 22ND LN , YUMA, AZ 85364-5905","3777 W 22ND LN , YUMA, AZ 85364-5905",FALSE
2023,Yuma,FALSE,Southwest Technical Education District of Yuma (STEDY),STEDY- Gila Ridge HS Satellite,92936,"899 E PLAZA CIR STE 1, YUMA, AZ 85365-2044","7150 E 24TH ST , YUMA, AZ 85365-1179",FALSE
2023,Yuma,FALSE,Southwest Technical Education District of Yuma (STEDY),STEDY- Kofa HS Satellite,92937,"899 E PLAZA CIR STE 1, YUMA, AZ 85365-2044","3100 S AVENUE A , YUMA, AZ 85364-7904",FALSE
2023,Yuma,FALSE,Southwest Technical Education District of Yuma (STEDY),STEDY- San Luis HS Satellite,92938,"899 E PLAZA CIR STE 1, YUMA, AZ 85365-2044","1250 North 8th Avenue, San Luis, AZ 85349",FALSE
2023,Yuma,FALSE,Southwest Technical Education District of Yuma (STEDY),STEDY- Vista HS Satellite,92939,"899 E PLAZA CIR STE 1, YUMA, AZ 85365-2044","2350 S VIRGINIA DR , YUMA, AZ 85364-8530",FALSE
2023,Yuma,FALSE,Southwest Technical Education District of Yuma (STEDY),STEDY- Yuma HS Satellite,92940,"899 E PLAZA CIR STE 1, YUMA, AZ 85365-2044","400 S 6TH AVE , YUMA, AZ 85364-2127",FALSE
2023,Cochise,FALSE,St David Unified District,St David Elementary School,4761,"PO BOX 70 , SAINT DAVID, AZ 85630-0070","70 W PATTON ST , SAINT DAVID, AZ 85630",FALSE
2023,Cochise,FALSE,St David Unified District,St David High School,4762,"PO BOX 70 , SAINT DAVID, AZ 85630-0070","70 E PATTON ST , SAINT DAVID, AZ 85630-6207",FALSE
2023,Apache,FALSE,St Johns Unified District,Coronado Elementary School,4517,"PO BOX 609 , SAINT JOHNS, AZ 85936-0609","50 N  Water St, St Johns, AZ 85936",FALSE
2023,Apache,FALSE,St Johns Unified District,St Johns High School,4711,"360 S. Redskin Drive, St Johns, AZ 85936","360 Redskin Drive, St Johns, AZ 85936",FALSE
2023,Apache,FALSE,St Johns Unified District,St Johns Middle School,4710,"PO BOX 3060 , SAINT JOHNS, AZ 85936-3060","555 West, 7th Street, St Johns, AZ 85936",FALSE
2023,Apache,FALSE,St Johns Unified District,St. Johns Learning Center,89607,"PO BOX 3030 , SAINT JOHNS, AZ 85936-3030","450 South 13th West, St Johns, AZ 85936",FALSE
2023,Pinal,FALSE,Stanfield Elementary District,Stanfield Elementary School,5946,"515 S STANFIELD RD , STANFIELD, AZ 85172-9687","515 S STANFIELD RD , STANFIELD, AZ 85172-9687",FALSE
2023,Maricopa,TRUE,"STEP UP Schools, Inc.",STEP UP SCHOOL,91788,"44 E 5TH ST , MESA, AZ 85201-5901","44 E 5TH ST , MESA, AZ 85201-5901",FALSE
2023,Maricopa,TRUE,Stepping Stones Academy,Stepping Stones Academy,78818,"35812 N 7TH ST , PHOENIX, AZ 85086-7410","35812 N 7TH ST , PHOENIX, AZ 85086-7410",TRUE
2023,Pima,TRUE,StrengthBuilding Partners,Las Puertas Community School,92497,"PO BOX 91313 , TUCSON, AZ 85752-1313","100 W 37TH ST , TUCSON, AZ 85713-4746",FALSE
2023,Maricopa,TRUE,Success School,Arizona Charter Academy,79454,"PO BOX 1929 , SURPRISE, AZ 85378-1929","16011 N DYSART RD , SURPRISE, AZ 85374-4062",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Apollo Middle School,5809,"265 West Nebraska Street , Tucson, AZ 85706","265 West Nebraska Street , Tucson, AZ 85706",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Billy Lane Lauffer Middle School,87532,"5385 E LITTLETOWN RD , TUCSON, AZ 85756-8667","5385 E LITTLETOWN RD , TUCSON, AZ 85756-8667",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Challenger Middle School,5824,"100 E ELVIRA RD , TUCSON, AZ 85756-6726","100 E ELVIRA RD , TUCSON, AZ 85756-6726",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Craycroft Elementary School,5810,"5455 E. Littletown Rd., Tucson, AZ 85706","5455 E. Littletown Rd., Tucson, AZ 85706",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Desert View High School,5826,"4101 E VALENCIA RD , TUCSON, AZ 85706-5005","4101 E VALENCIA RD , TUCSON, AZ 85706-5005",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Drexel Elementary School,5812,"801 E DREXEL RD , TUCSON, AZ 85706-4244","801 E DREXEL RD , TUCSON, AZ 85706-4244",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Elvira Elementary School,5813,"250 W ELVIRA RD , TUCSON, AZ 85756-6622","250 W ELVIRA RD , TUCSON, AZ 85756-6622",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Esperanza Elementary School,5814,"2353 E BANTAM RD , TUCSON, AZ 85706-1762","2353 E BANTAM RD , TUCSON, AZ 85706-1762",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Gallego Intermediate Fine Arts Magnet School,92770,"3700 E ALVORD RD , TUCSON, AZ 85706-4718","3700 E ALVORD RD , TUCSON, AZ 85706-4718",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Gallego Primary Fine Arts Magnet,5816,"2238 E GINTER RD , TUCSON, AZ 85706-5806","6200 S HEMISPHERE PL , TUCSON, AZ 85706-5255",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Liberty Elementary School,5815,"5495 S LIBERTY AVE , TUCSON, AZ 85706-3257","5495 S LIBERTY AVE , TUCSON, AZ 85706-3257",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Los Amigos Elementary School,5818,"2200 E Drexel Rd, Tucson, AZ 85706","2200 E Drexel Rd, Tucson, AZ 85706",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Los Ninos Elementary School,5817,"5445 S ALVERNON WAY , TUCSON, AZ 85706-1958","5445 S ALVERNON WAY , TUCSON, AZ 85706-1958",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Mission Manor Elementary School,5820,"600 W SANTA ROSA ST , TUCSON, AZ 85706-5216","600 W SANTA ROSA ST , TUCSON, AZ 85706-5216",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Ocotillo Early Learning Elementary School,5825,"5702 S CAMPBELL AVE , TUCSON, AZ 85706-4413","5702 S CAMPBELL AVE , TUCSON, AZ 85706-4413",FALSE
2023,Pima,FALSE,Sunnyside Unified District,Rivera Elementary,89584,"5102 S CHERRY AVE , TUCSON, AZ 85706-1451","5102 S CHERRY AVE , TUCSON, AZ 85706-1451",FALSE
