,year,schoolId,schoolName,subject,tested,percentPassing,zipcode,district,foodInsecurityPercent,medianHouseValue,computerAccessPercentage
987,2024,5385,Catalina Ventura School,Mathematics,556,25.0,85019,3,17.8,255700.0,91.91
988,2024,5385,Catalina Ventura School,Mathematics,556,25.0,85019,8,12.8,255700.0,91.91
989,2024,5386,Cordova Elementary School,English Language Arts,366,19.0,85017,3,17.8,242900.0,94.94
990,2024,5386,Cordova Elementary School,English Language Arts,366,19.0,85017,8,12.8,242900.0,94.94
991,2024,5386,Cordova Elementary School,Mathematics,367,21.0,85017,3,17.8,242900.0,94.94
992,2024,5386,Cordova Elementary School,Mathematics,367,21.0,85017,8,12.8,242900.0,94.94
993,2024,5387,Granada Elementary School-East Campus,English Language Arts,574,16.0,85017,3,17.8,242900.0,94.94
994,2024,5387,Granada Elementary School-East Campus,English Language Arts,574,16.0,85017,8,12.8,242900.0,94.94
995,2024,5387,Granada Elementary School-East Campus,Mathematics,574,14.0,85017,3,17.8,242900.0,94.94
996,2024,5387,Granada Elementary School-East Campus,Mathematics,574,14.0,85017,8,12.8,242900.0,94.94
997,2024,5388,Granada Elementary School-West Campus,English Language Arts,290,25.0,85017,3,17.8,242900.0,94.94
998,2024,5388,Granada Elementary School-West Campus,English Language Arts,290,25.0,85017,8,12.8,242900.0,94.94
999,2024,5388,Granada Elementary School-West Campus,Mathematics,301,25.0,85017,3,17.8,242900.0,94.94
1000,2024,5388,Granada Elementary School-West Campus,Mathematics,301,25.0,85017,8,12.8,242900.0,94.94
1001,2024,5390,Sevilla Elementary School-East Campus,English Language Arts,259,21.0,85019,3,17.8,255700.0,91.91
1002,2024,5390,Sevilla Elementary School-East Campus,English Language Arts,259,21.0,85019,8,12.8,255700.0,91.91
1003,2024,5390,Sevilla Elementary School-East Campus,Mathematics,262,24.0,85019,3,17.8,255700.0,91.91
1004,2024,5390,Sevilla Elementary School-East Campus,Mathematics,262,24.0,85019,8,12.8,255700.0,91.91
1005,2024,5391,Choice Learning Academy,English Language Arts,427,12.0,85015,1,12.6,312600.0,94.07
1006,2024,5391,Choice Learning Academy,English Language Arts,427,12.0,85015,3,17.8,312600.0,94.07
1007,2024,5391,Choice Learning Academy,English Language Arts,427,12.0,85015,8,12.8,312600.0,94.07
1008,2024,5391,Choice Learning Academy,Mathematics,424,9.0,85015,1,12.6,312600.0,94.07
1009,2024,5391,Choice Learning Academy,Mathematics,424,9.0,85015,3,17.8,312600.0,94.07
1010,2024,5391,Choice Learning Academy,Mathematics,424,9.0,85015,8,12.8,312600.0,94.07
1011,2024,5392,Westwood Elementary School,English Language Arts,219,17.0,85015,1,12.6,312600.0,94.07
1012,2024,5392,Westwood Elementary School,English Language Arts,219,17.0,85015,3,17.8,312600.0,94.07
1013,2024,5392,Westwood Elementary School,English Language Arts,219,17.0,85015,8,12.8,312600.0,94.07
1014,2024,5392,Westwood Elementary School,Mathematics,221,12.0,85015,1,12.6,312600.0,94.07
1015,2024,5392,Westwood Elementary School,Mathematics,221,12.0,85015,3,17.8,312600.0,94.07
1016,2024,5392,Westwood Elementary School,Mathematics,221,12.0,85015,8,12.8,312600.0,94.07
1017,2024,79203,Sevilla Elementary School-West Campus,English Language Arts,582,27.0,85019,3,17.8,255700.0,91.91
1018,2024,79203,Sevilla Elementary School-West Campus,English Language Arts,582,27.0,85019,8,12.8,255700.0,91.91
1019,2024,79203,Sevilla Elementary School-West Campus,Mathematics,591,32.0,85019,3,17.8,255700.0,91.91
1020,2024,79203,Sevilla Elementary School-West Campus,Mathematics,591,32.0,85019,8,12.8,255700.0,91.91
1021,2024,1000041,Madrid Neighborhood School,English Language Arts,390,20.0,85019,3,17.8,255700.0,91.91
1022,2024,1000041,Madrid Neighborhood School,English Language Arts,390,20.0,85019,8,12.8,255700.0,91.91
1023,2024,1000041,Madrid Neighborhood School,Mathematics,392,11.0,85019,3,17.8,255700.0,91.91
1024,2024,1000041,Madrid Neighborhood School,Mathematics,392,11.0,85019,8,12.8,255700.0,91.91
1025,2024,1000259,Global Academy of Phoenix,English Language Arts,208,47.0,85019,3,17.8,255700.0,91.91
1026,2024,1000259,Global Academy of Phoenix,English Language Arts,208,47.0,85019,8,12.8,255700.0,91.91
1027,2024,1000259,Global Academy of Phoenix,Mathematics,209,45.0,85019,3,17.8,255700.0,91.91
1028,2024,1000259,Global Academy of Phoenix,Mathematics,209,45.0,85019,8,12.8,255700.0,91.91
1029,2024,80990,South Pointe High School,English Language Arts,116,12.0,85042,3,17.8,353400.0,95.53
1030,2024,80990,South Pointe High School,English Language Arts,116,12.0,85042,4,14.1,353400.0,95.53
1031,2024,88335,South Ridge High School,English Language Arts,*,34.0,85043,3,17.8,288900.0,95.66
1032,2024,88335,South Ridge High School,Mathematics,*,18.0,85043,3,17.8,288900.0,95.66
1033,2024,92315,Great Hearts Academies - Archway Cicero,English Language Arts,*,62.0,85018,1,12.6,805800.0,95.75
1034,2024,92315,Great Hearts Academies - Archway Cicero,English Language Arts,*,62.0,85018,3,17.8,805800.0,95.75
1035,2024,92315,Great Hearts Academies - Archway Cicero,Mathematics,*,60.0,85018,1,12.6,805800.0,95.75
1036,2024,92315,Great Hearts Academies - Archway Cicero,Mathematics,*,60.0,85018,3,17.8,805800.0,95.75
1037,2024,91785,Great Hearts Academies - Archway North Phoenix,English Language Arts,*,72.0,85032,1,12.6,387900.0,96.03
1038,2024,91785,Great Hearts Academies - Archway North Phoenix,Mathematics,*,76.0,85032,1,12.6,387900.0,96.03
1039,2024,1001717,Great Hearts Online - Arizona,English Language Arts,130,44.0,85034,3,17.8,397400.0,95.22
1040,2024,1001717,Great Hearts Online - Arizona,English Language Arts,130,44.0,85034,4,14.1,397400.0,95.22
1041,2024,1001717,Great Hearts Online - Arizona,Mathematics,130,30.0,85034,3,17.8,397400.0,95.22
1042,2024,1001717,Great Hearts Online - Arizona,Mathematics,130,30.0,85034,4,14.1,397400.0,95.22
1043,2024,91000,Great Hearts Academies - Archway Veritas,English Language Arts,*,69.0,85018,1,12.6,805800.0,95.75
1044,2024,91000,Great Hearts Academies - Archway Veritas,English Language Arts,*,69.0,85018,3,17.8,805800.0,95.75
1045,2024,91000,Great Hearts Academies - Archway Veritas,Mathematics,*,74.0,85018,1,12.6,805800.0,95.75
1046,2024,91000,Great Hearts Academies - Archway Veritas,Mathematics,*,74.0,85018,3,17.8,805800.0,95.75
1047,2024,6344,AAEC - Paradise Valley,English Language Arts,*,75.0,85050,1,12.6,564200.0,99.57
1048,2024,6344,AAEC - Paradise Valley,Mathematics,*,68.0,85050,1,12.6,564200.0,99.57
1049,2024,5503,AAEC - SMCC Campus,English Language Arts,*,41.0,85042,3,17.8,353400.0,95.53
1050,2024,5503,AAEC - SMCC Campus,English Language Arts,*,41.0,85042,4,14.1,353400.0,95.53
1051,2024,5503,AAEC - SMCC Campus,Mathematics,*,15.0,85042,3,17.8,353400.0,95.53
1052,2024,5503,AAEC - SMCC Campus,Mathematics,*,15.0,85042,4,14.1,353400.0,95.53
1053,2024,92567,Arizona Language Preparatory,English Language Arts,27,75.0,85032,1,12.6,387900.0,96.03
1054,2024,92567,Arizona Language Preparatory,Mathematics,27,71.0,85032,1,12.6,387900.0,96.03
1055,2024,5519,Arizona School For The Arts,English Language Arts,*,64.0,85004,3,17.8,365500.0,98.27
1056,2024,5519,Arizona School For The Arts,Mathematics,*,39.0,85004,3,17.8,365500.0,98.27
1057,2024,91343,BASIS Phoenix,English Language Arts,528,88.0,85028,1,12.6,583000.0,98.59
1058,2024,91343,BASIS Phoenix,Mathematics,532,87.0,85028,1,12.6,583000.0,98.59
1059,2024,92030,BASIS Ahwatukee,English Language Arts,503,82.0,85044,3,17.8,437400.0,97.88
1060,2024,92030,BASIS Ahwatukee,English Language Arts,503,82.0,85044,4,14.1,437400.0,97.88
1061,2024,92030,BASIS Ahwatukee,Mathematics,503,86.0,85044,3,17.8,437400.0,97.88
1062,2024,92030,BASIS Ahwatukee,Mathematics,503,86.0,85044,4,14.1,437400.0,97.88
1063,2024,92350,BASIS Phoenix Central Primary,English Language Arts,*,65.0,85012,1,12.6,701200.0,97.21
1064,2024,92350,BASIS Phoenix Central Primary,English Language Arts,*,65.0,85012,3,17.8,701200.0,97.21
1065,2024,92350,BASIS Phoenix Central Primary,Mathematics,*,56.0,85012,1,12.6,701200.0,97.21
1066,2024,92350,BASIS Phoenix Central Primary,Mathematics,*,56.0,85012,3,17.8,701200.0,97.21
1067,2024,139682,BASIS Phoenix South ,English Language Arts,*,41.0,85041,3,17.8,310100.0,96.59
1068,2024,139682,BASIS Phoenix South ,Mathematics,*,34.0,85041,3,17.8,310100.0,96.59
1069,2024,469376,BASIS Phoenix Primary,English Language Arts,413,79.0,85028,1,12.6,583000.0,98.59
1070,2024,469376,BASIS Phoenix Primary,Mathematics,414,77.0,85028,1,12.6,583000.0,98.59
1071,2024,10730,"Hearn Academy, The - A Ball Charter School",English Language Arts,*,68.0,85023,1,12.6,359200.0,97.22
1072,2024,10730,"Hearn Academy, The - A Ball Charter School",English Language Arts,*,68.0,85023,8,12.8,359200.0,97.22
1073,2024,10730,"Hearn Academy, The - A Ball Charter School",Mathematics,*,61.0,85023,1,12.6,359200.0,97.22
1074,2024,10730,"Hearn Academy, The - A Ball Charter School",Mathematics,*,61.0,85023,8,12.8,359200.0,97.22
1075,2024,5319,Pat Tillman Middle School,English Language Arts,518,18.0,85008,1,12.6,323600.0,95.95
1076,2024,5319,Pat Tillman Middle School,English Language Arts,518,18.0,85008,3,17.8,323600.0,95.95
1077,2024,5319,Pat Tillman Middle School,English Language Arts,518,18.0,85008,4,14.1,323600.0,95.95
1078,2024,5319,Pat Tillman Middle School,Mathematics,520,6.0,85008,1,12.6,323600.0,95.95
1079,2024,5319,Pat Tillman Middle School,Mathematics,520,6.0,85008,3,17.8,323600.0,95.95
1080,2024,5319,Pat Tillman Middle School,Mathematics,520,6.0,85008,4,14.1,323600.0,95.95
1081,2024,5320,David Crockett Elementary School,English Language Arts,225,31.0,85008,1,12.6,323600.0,95.95
1082,2024,5320,David Crockett Elementary School,English Language Arts,225,31.0,85008,3,17.8,323600.0,95.95
1083,2024,5320,David Crockett Elementary School,English Language Arts,225,31.0,85008,4,14.1,323600.0,95.95
1084,2024,5320,David Crockett Elementary School,Mathematics,229,17.0,85008,1,12.6,323600.0,95.95
1085,2024,5320,David Crockett Elementary School,Mathematics,229,17.0,85008,3,17.8,323600.0,95.95
1086,2024,5320,David Crockett Elementary School,Mathematics,229,17.0,85008,4,14.1,323600.0,95.95
1087,2024,5321,Griffith Elementary School,English Language Arts,186,19.0,85008,1,12.6,323600.0,95.95
1088,2024,5321,Griffith Elementary School,English Language Arts,186,19.0,85008,3,17.8,323600.0,95.95
1089,2024,5321,Griffith Elementary School,English Language Arts,186,19.0,85008,4,14.1,323600.0,95.95
1090,2024,5321,Griffith Elementary School,Mathematics,187,25.0,85008,1,12.6,323600.0,95.95
1091,2024,5321,Griffith Elementary School,Mathematics,187,25.0,85008,3,17.8,323600.0,95.95
1092,2024,5321,Griffith Elementary School,Mathematics,187,25.0,85008,4,14.1,323600.0,95.95
1093,2024,81141,Brunson-Lee Elementary School,English Language Arts,161,10.0,85008,1,12.6,323600.0,95.95
1094,2024,81141,Brunson-Lee Elementary School,English Language Arts,161,10.0,85008,3,17.8,323600.0,95.95
1095,2024,81141,Brunson-Lee Elementary School,English Language Arts,161,10.0,85008,4,14.1,323600.0,95.95
1096,2024,81141,Brunson-Lee Elementary School,Mathematics,161,20.0,85008,1,12.6,323600.0,95.95
1097,2024,81141,Brunson-Lee Elementary School,Mathematics,161,20.0,85008,3,17.8,323600.0,95.95
1098,2024,81141,Brunson-Lee Elementary School,Mathematics,161,20.0,85008,4,14.1,323600.0,95.95
1099,2024,79507,Imagine Bell Canyon,English Language Arts,137,31.0,85053,8,12.8,329500.0,95.51
1100,2024,79507,Imagine Bell Canyon,Mathematics,137,15.0,85053,8,12.8,329500.0,95.51
1101,2024,78803,Benchmark School,English Language Arts,*,72.0,85032,1,12.6,387900.0,96.03
1102,2024,78803,Benchmark School,Mathematics,*,59.0,85032,1,12.6,387900.0,96.03
1103,2024,92498,CASA Academy,English Language Arts,148,22.0,85015,1,12.6,312600.0,94.07
1104,2024,92498,CASA Academy,English Language Arts,148,22.0,85015,3,17.8,312600.0,94.07
1105,2024,92498,CASA Academy,English Language Arts,148,22.0,85015,8,12.8,312600.0,94.07
1106,2024,92498,CASA Academy,Mathematics,149,15.0,85015,1,12.6,312600.0,94.07
1107,2024,92498,CASA Academy,Mathematics,149,15.0,85015,3,17.8,312600.0,94.07
1108,2024,92498,CASA Academy,Mathematics,149,15.0,85015,8,12.8,312600.0,94.07
1109,2024,5398,Cartwright School,English Language Arts,425,9.0,85035,3,17.8,244300.0,95.77
1110,2024,5398,Cartwright School,Mathematics,437,6.0,85035,3,17.8,244300.0,95.77
1111,2024,5399,Glenn L. Downs Social Sciences Academy,English Language Arts,420,24.0,85031,3,17.8,240300.0,93.95
1112,2024,5399,Glenn L. Downs Social Sciences Academy,Mathematics,424,16.0,85031,3,17.8,240300.0,93.95
1113,2024,5400,John F. Long,English Language Arts,322,33.0,85031,3,17.8,240300.0,93.95
1114,2024,5400,John F. Long,Mathematics,322,33.0,85031,3,17.8,240300.0,93.95
1115,2024,5401,Justine Spitalny STE3AM School,English Language Arts,378,16.0,85031,3,17.8,240300.0,93.95
1116,2024,5401,Justine Spitalny STE3AM School,Mathematics,380,11.0,85031,3,17.8,240300.0,93.95
1117,2024,5402,Holiday Park School,English Language Arts,304,22.0,85033,3,17.8,245900.0,96.74
1118,2024,5402,Holiday Park School,Mathematics,304,23.0,85033,3,17.8,245900.0,96.74
1119,2024,5403,Sunset School,English Language Arts,392,33.0,85033,3,17.8,245900.0,96.74
1120,2024,5403,Sunset School,Mathematics,393,43.0,85033,3,17.8,245900.0,96.74
1121,2024,5404,Starlight Park College Preparatory and Community School,English Language Arts,374,21.0,85033,3,17.8,245900.0,96.74
1122,2024,5404,Starlight Park College Preparatory and Community School,Mathematics,375,21.0,85033,3,17.8,245900.0,96.74
1123,2024,5405,Charles W. Harris School,English Language Arts,560,21.0,85035,3,17.8,244300.0,95.77
1124,2024,5405,Charles W. Harris School,Mathematics,562,19.0,85035,3,17.8,244300.0,95.77
1125,2024,5406,Desert Sands Academy of Mass Communication & Journalism ,English Language Arts,430,12.0,85033,3,17.8,245900.0,96.74
1126,2024,5406,Desert Sands Academy of Mass Communication & Journalism ,Mathematics,438,8.0,85033,3,17.8,245900.0,96.74
1127,2024,5407,Frank Borman School,English Language Arts,622,21.0,85031,3,17.8,240300.0,93.95
1128,2024,5407,Frank Borman School,Mathematics,627,11.0,85031,3,17.8,240300.0,93.95
1129,2024,5409,Heatherbrae School,English Language Arts,321,23.0,85033,3,17.8,245900.0,96.74
1130,2024,5409,Heatherbrae School,Mathematics,321,19.0,85033,3,17.8,245900.0,96.74
1131,2024,5411,Estrella Middle School,English Language Arts,594,20.0,85033,3,17.8,245900.0,96.74
1132,2024,5411,Estrella Middle School,Mathematics,595,8.0,85033,3,17.8,245900.0,96.74
1133,2024,5412,Palm Lane,English Language Arts,338,24.0,85035,3,17.8,244300.0,95.77
1134,2024,5412,Palm Lane,Mathematics,338,12.0,85035,3,17.8,244300.0,95.77
1135,2024,5413,Peralta School,English Language Arts,449,18.0,85035,3,17.8,244300.0,95.77
1136,2024,5413,Peralta School,Mathematics,451,16.0,85035,3,17.8,244300.0,95.77
1137,2024,5415,Tomahawk School,English Language Arts,446,27.0,85033,3,17.8,245900.0,96.74
1138,2024,5415,Tomahawk School,Mathematics,447,14.0,85033,3,17.8,245900.0,96.74
1139,2024,6032,G. Frank Davidson,English Language Arts,391,13.0,85033,3,17.8,245900.0,96.74
1140,2024,6032,G. Frank Davidson,Mathematics,393,7.0,85033,3,17.8,245900.0,96.74
1141,2024,78980,Marc T. Atkinson Middle School & Gifted Academy,English Language Arts,*,58.0,85031,3,17.8,240300.0,93.95
1142,2024,78980,Marc T. Atkinson Middle School & Gifted Academy,Mathematics,*,51.0,85031,3,17.8,240300.0,93.95
1143,2024,79283,Bret R. Tarver Leadership Academy,English Language Arts,296,23.0,85031,3,17.8,240300.0,93.95
1144,2024,79283,Bret R. Tarver Leadership Academy,Mathematics,296,19.0,85031,3,17.8,240300.0,93.95
1145,2024,81109,Manuel Pena Jr. School,English Language Arts,381,26.0,85035,3,17.8,244300.0,95.77
1146,2024,81109,Manuel Pena Jr. School,Mathematics,383,20.0,85035,3,17.8,244300.0,95.77
1147,2024,89955,Raúl H. Castro Middle School: Academy of Fine Arts,English Language Arts,477,21.0,85035,3,17.8,244300.0,95.77
1148,2024,89955,Raúl H. Castro Middle School: Academy of Fine Arts,Mathematics,477,6.0,85035,3,17.8,244300.0,95.77
1149,2024,78911,Sonoran Trails Middle School,English Language Arts,606,56.0,85085,8,12.8,589000.0,98.13
1150,2024,78911,Sonoran Trails Middle School,Mathematics,606,46.0,85085,8,12.8,589000.0,98.13
1151,2024,87477,Horseshoe Trails Elementary School,English Language Arts,243,71.0,85085,8,12.8,589000.0,98.13
1152,2024,87477,Horseshoe Trails Elementary School,Mathematics,243,68.0,85085,8,12.8,589000.0,98.13
1153,2024,90139,Adams Traditional Academy,English Language Arts,286,68.0,85027,1,12.6,316100.0,95.3
1154,2024,90139,Adams Traditional Academy,English Language Arts,286,68.0,85027,8,12.8,316100.0,95.3
1155,2024,90139,Adams Traditional Academy,Mathematics,286,69.0,85027,1,12.6,316100.0,95.3
1156,2024,90139,Adams Traditional Academy,Mathematics,286,69.0,85027,8,12.8,316100.0,95.3
1157,2024,10801,Westland School,English Language Arts,90,26.0,85033,3,17.8,245900.0,96.74
1158,2024,79989,Imagine Cortez Park Middle,English Language Arts,211,30.0,85051,3,17.8,288300.0,94.66
1159,2024,79989,Imagine Cortez Park Middle,English Language Arts,211,30.0,85051,8,12.8,288300.0,94.66
1160,2024,79989,Imagine Cortez Park Middle,Mathematics,234,10.0,85051,3,17.8,288300.0,94.66
1161,2024,79989,Imagine Cortez Park Middle,Mathematics,234,10.0,85051,8,12.8,288300.0,94.66
1162,2024,5283,The Creighton Academy,English Language Arts,232,19.0,85008,1,12.6,323600.0,95.95
1163,2024,5283,The Creighton Academy,English Language Arts,232,19.0,85008,3,17.8,323600.0,95.95
1164,2024,5283,The Creighton Academy,English Language Arts,232,19.0,85008,4,14.1,323600.0,95.95
1165,2024,5283,The Creighton Academy,Mathematics,238,7.0,85008,1,12.6,323600.0,95.95
1166,2024,5283,The Creighton Academy,Mathematics,238,7.0,85008,3,17.8,323600.0,95.95
1167,2024,5283,The Creighton Academy,Mathematics,238,7.0,85008,4,14.1,323600.0,95.95
1168,2024,5284,Larry C Kennedy School,English Language Arts,194,12.0,85016,1,12.6,508400.0,96.92
1169,2024,5284,Larry C Kennedy School,English Language Arts,194,12.0,85016,3,17.8,508400.0,96.92
1170,2024,5284,Larry C Kennedy School,Mathematics,198,9.0,85016,1,12.6,508400.0,96.92
1171,2024,5284,Larry C Kennedy School,Mathematics,198,9.0,85016,3,17.8,508400.0,96.92
1172,2024,5285,Loma Linda Elementary School,English Language Arts,253,13.0,85016,1,12.6,508400.0,96.92
1173,2024,5285,Loma Linda Elementary School,English Language Arts,253,13.0,85016,3,17.8,508400.0,96.92
1174,2024,5285,Loma Linda Elementary School,Mathematics,254,10.0,85016,1,12.6,508400.0,96.92
1175,2024,5285,Loma Linda Elementary School,Mathematics,254,10.0,85016,3,17.8,508400.0,96.92
1176,2024,5286,William T Machan Elementary School,English Language Arts,292,12.0,85006,3,17.8,376600.0,92.59
1177,2024,5286,William T Machan Elementary School,Mathematics,295,8.0,85006,3,17.8,376600.0,92.59
1178,2024,5287,Monte Vista Elementary School,English Language Arts,456,16.0,85018,1,12.6,805800.0,95.75
1179,2024,5287,Monte Vista Elementary School,English Language Arts,456,16.0,85018,3,17.8,805800.0,95.75
1180,2024,5287,Monte Vista Elementary School,Mathematics,464,12.0,85018,1,12.6,805800.0,95.75
1181,2024,5287,Monte Vista Elementary School,Mathematics,464,12.0,85018,3,17.8,805800.0,95.75
1182,2024,5288,Papago School,English Language Arts,450,16.0,85008,1,12.6,323600.0,95.95
1183,2024,5288,Papago School,English Language Arts,450,16.0,85008,3,17.8,323600.0,95.95
1184,2024,5288,Papago School,English Language Arts,450,16.0,85008,4,14.1,323600.0,95.95
1185,2024,5288,Papago School,Mathematics,450,8.0,85008,1,12.6,323600.0,95.95
1186,2024,5288,Papago School,Mathematics,450,8.0,85008,3,17.8,323600.0,95.95
1187,2024,5288,Papago School,Mathematics,450,8.0,85008,4,14.1,323600.0,95.95
1188,2024,5289,Biltmore Preparatory Academy,English Language Arts,*,38.0,85018,1,12.6,805800.0,95.75
1189,2024,5289,Biltmore Preparatory Academy,English Language Arts,*,38.0,85018,3,17.8,805800.0,95.75
1190,2024,5289,Biltmore Preparatory Academy,Mathematics,*,25.0,85018,1,12.6,805800.0,95.75
1191,2024,5289,Biltmore Preparatory Academy,Mathematics,*,25.0,85018,3,17.8,805800.0,95.75
1192,2024,6023,Gateway School,English Language Arts,334,12.0,85008,1,12.6,323600.0,95.95
1193,2024,6023,Gateway School,English Language Arts,334,12.0,85008,3,17.8,323600.0,95.95
1194,2024,6023,Gateway School,English Language Arts,334,12.0,85008,4,14.1,323600.0,95.95
1195,2024,6023,Gateway School,Mathematics,340,7.0,85008,1,12.6,323600.0,95.95
1196,2024,6023,Gateway School,Mathematics,340,7.0,85008,3,17.8,323600.0,95.95
1197,2024,6023,Gateway School,Mathematics,340,7.0,85008,4,14.1,323600.0,95.95
1198,2024,79285,Excelencia School,English Language Arts,301,18.0,85006,3,17.8,376600.0,92.59
1199,2024,79285,Excelencia School,Mathematics,307,15.0,85006,3,17.8,376600.0,92.59
1200,2024,5142,Deer Valley Middle School,English Language Arts,411,31.0,85027,1,12.6,316100.0,95.3
1201,2024,5142,Deer Valley Middle School,English Language Arts,411,31.0,85027,8,12.8,316100.0,95.3
1202,2024,5142,Deer Valley Middle School,Mathematics,413,15.0,85027,1,12.6,316100.0,95.3
1203,2024,5142,Deer Valley Middle School,Mathematics,413,15.0,85027,8,12.8,316100.0,95.3
1204,2024,5143,Village Meadows Elementary School,English Language Arts,159,42.0,85023,1,12.6,359200.0,97.22
1205,2024,5143,Village Meadows Elementary School,English Language Arts,159,42.0,85023,8,12.8,359200.0,97.22
1206,2024,5143,Village Meadows Elementary School,Mathematics,160,36.0,85023,1,12.6,359200.0,97.22
1207,2024,5143,Village Meadows Elementary School,Mathematics,160,36.0,85023,8,12.8,359200.0,97.22
1208,2024,5146,Constitution Elementary School,English Language Arts,215,35.0,85023,1,12.6,359200.0,97.22
1209,2024,5146,Constitution Elementary School,English Language Arts,215,35.0,85023,8,12.8,359200.0,97.22
1210,2024,5146,Constitution Elementary School,Mathematics,216,25.0,85023,1,12.6,359200.0,97.22
1211,2024,5146,Constitution Elementary School,Mathematics,216,25.0,85023,8,12.8,359200.0,97.22
1212,2024,5147,Sunrise Elementary School,English Language Arts,198,29.0,85053,8,12.8,329500.0,95.51
1213,2024,5147,Sunrise Elementary School,Mathematics,198,20.0,85053,8,12.8,329500.0,95.51
1214,2024,5157,Esperanza Elementary School,English Language Arts,214,31.0,85027,1,12.6,316100.0,95.3
1215,2024,5157,Esperanza Elementary School,English Language Arts,214,31.0,85027,8,12.8,316100.0,95.3
1216,2024,5157,Esperanza Elementary School,Mathematics,215,21.0,85027,1,12.6,316100.0,95.3
1217,2024,5157,Esperanza Elementary School,Mathematics,215,21.0,85027,8,12.8,316100.0,95.3
1218,2024,5162,Barry Goldwater High School,English Language Arts,331,39.0,85027,1,12.6,316100.0,95.3
1219,2024,5162,Barry Goldwater High School,English Language Arts,331,39.0,85027,8,12.8,316100.0,95.3
1220,2024,5162,Barry Goldwater High School,Mathematics,342,29.0,85027,1,12.6,316100.0,95.3
1221,2024,5162,Barry Goldwater High School,Mathematics,342,29.0,85027,8,12.8,316100.0,95.3
1222,2024,6016,Paseo Hills School,English Language Arts,458,34.0,85027,1,12.6,316100.0,95.3
1223,2024,6016,Paseo Hills School,English Language Arts,458,34.0,85027,8,12.8,316100.0,95.3
1224,2024,6016,Paseo Hills School,Mathematics,457,26.0,85027,1,12.6,316100.0,95.3
1225,2024,6016,Paseo Hills School,Mathematics,457,26.0,85027,8,12.8,316100.0,95.3
1226,2024,79414,"Aspire, Deer Valley's Online Academy",English Language Arts,96,59.0,85027,1,12.6,316100.0,95.3
1227,2024,79414,"Aspire, Deer Valley's Online Academy",English Language Arts,96,59.0,85027,8,12.8,316100.0,95.3
1228,2024,79414,"Aspire, Deer Valley's Online Academy",Mathematics,95,35.0,85027,1,12.6,316100.0,95.3
1229,2024,79414,"Aspire, Deer Valley's Online Academy",Mathematics,95,35.0,85027,8,12.8,316100.0,95.3
1230,2024,79573,Stetson Hills School ,English Language Arts,607,62.0,85083,8,12.8,572600.0,98.5
1231,2024,79573,Stetson Hills School ,Mathematics,611,72.0,85083,8,12.8,572600.0,98.5
1232,2024,89953,Norterra Canyon School,English Language Arts,370,57.0,85085,8,12.8,589000.0,98.13
1233,2024,89953,Norterra Canyon School,Mathematics,371,55.0,85085,8,12.8,589000.0,98.13
1234,2024,92907,Sonoran Foothills School,English Language Arts,609,75.0,85085,8,12.8,589000.0,98.13
1235,2024,92907,Sonoran Foothills School,Mathematics,612,71.0,85085,8,12.8,589000.0,98.13
1236,2024,1001159,Union Park School,English Language Arts,479,68.0,85027,1,12.6,316100.0,95.3
1237,2024,1001159,Union Park School,English Language Arts,479,68.0,85027,8,12.8,316100.0,95.3
1238,2024,1001159,Union Park School,Mathematics,480,62.0,85027,1,12.6,316100.0,95.3
1239,2024,1001159,Union Park School,Mathematics,480,62.0,85027,8,12.8,316100.0,95.3
1240,2024,92563,EAGLE College Prep Maryvale,English Language Arts,198,25.0,85031,3,17.8,240300.0,93.95
1241,2024,92563,EAGLE College Prep Maryvale,Mathematics,198,9.0,85031,3,17.8,240300.0,93.95
1242,2024,89851,EAGLE College Prep,English Language Arts,284,32.0,85041,3,17.8,310100.0,96.59
1243,2024,89851,EAGLE College Prep,Mathematics,284,30.0,85041,3,17.8,310100.0,96.59
1244,2024,79263,Arizona Conservatory for Arts and Academics Elementary School,English Language Arts,62,25.0,85053,8,12.8,329500.0,95.51
1245,2024,90349,Arizona Conservatory for Arts and Academics,English Language Arts,125,37.0,85053,8,12.8,329500.0,95.51
1246,2024,90349,Arizona Conservatory for Arts and Academics,Mathematics,125,15.0,85053,8,12.8,329500.0,95.51
1247,2024,91783,Empower College Prep,English Language Arts,388,25.0,85015,1,12.6,312600.0,94.07
1248,2024,91783,Empower College Prep,English Language Arts,388,25.0,85015,3,17.8,312600.0,94.07
1249,2024,91783,Empower College Prep,English Language Arts,388,25.0,85015,8,12.8,312600.0,94.07
1250,2024,91783,Empower College Prep,Mathematics,387,20.0,85015,1,12.6,312600.0,94.07
1251,2024,91783,Empower College Prep,Mathematics,387,20.0,85015,3,17.8,312600.0,94.07
1252,2024,91783,Empower College Prep,Mathematics,387,20.0,85015,8,12.8,312600.0,94.07
1253,2024,5507,NFL YET College Prep Academy,English Language Arts,122,35.0,85040,3,17.8,294800.0,92.34
1254,2024,5507,NFL YET College Prep Academy,Mathematics,123,30.0,85040,3,17.8,294800.0,92.34
1255,2024,85886,Reyes Maria Ruiz Leadership Academy,English Language Arts,200,28.0,85040,3,17.8,294800.0,92.34
1256,2024,85886,Reyes Maria Ruiz Leadership Academy,Mathematics,201,30.0,85040,3,17.8,294800.0,92.34
1257,2024,181823,Maricopa Institute of Technology,English Language Arts,*,68.0,85043,3,17.8,288900.0,95.66
